time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.640000000000002,1.2341715520432728,-0.5640254434446654,17.568615974397847,6.150545759494388,6.110761856984823,0.0,1.6397882160473822,-1.0584515183842553,5.129219456892414,-0.13236991976385248,-0.19004136645196879,0.0,445.085317860241,443.9934783290609,443.3777136617118,444.58306083274897
2.700000000000002,1.3357939077839702,-0.6300081555354142,17.877017801435198,6.142739845965062,6.0998676333548545,0.0,1.748573369745066,-1.141625795271326,5.1502807372131585,-0.12590836726301324,-0.16851283670489794,0.0,443.6755216432294,445.4075143935652,443.97982126660986,444.4941978171528
2.760000000000002,1.4442844383843345,-0.701229769462494,18.187402162389528,6.135060020636621,6.089488202177776,0.0,1.8686515236672185,-1.2330633838297749,5.195160514886589,-0.13253594195851992,-0.1839053923145041,0.0,454.94825693961843,453.6855975870241,452.4432336966894,451.89453531753884
2.820000000000002,1.5595345888691443,-0.777597319754138,18.497210876639766,6.126972469886121,6.079371008522479,0.0,1.973842971222213,-1.3131416898369561,5.131622151853196,-0.1397318170361334,-0.14851835878466169,0.0,417.63867604863697,420.6840571537445,418.9813902022399,418.33713060644493
2.880000000000002,1.6820360534508483,-0.859489144647556,18.806890586642595,6.118403644406511,6.070340850973338,0.0,2.1102731374241532,-1.417293507540984,5.1901925572315974,-0.14981735298627552,-0.15479415539907393,0.0,460.82343014242633,460.3065116507105,459.09060685364136,458.2711072671831
2.940000000000002,1.8136920211864553,-0.9483985711568744,19.123618135275365,6.10889354327284,6.061338764911703,0.0,2.2790225767548566,-1.5471631993993675,5.36582784615949,-0.18795980420830158,-0.14190999900867782,0.0,496.0484248817697,496.97510383391494,498.94509333124455,496.1299374442706
3.000000000000002,1.9554766686375482,-1.0451703586451286,19.44994452176154,6.097614210015175,6.052717068442735,0.0,2.4477971060576813,-1.679566196396509,5.510210940538282,-0.1880470266818685,-0.1475229470751726,0.0,490.5822670707145,490.14806255524235,491.5809772238592,491.54388597404056
3.0600000000000023,2.1063831591572884,-1.149187528007801,19.779888433681432,6.086001585224949,6.0440241836129935,0.0,2.583077528524206,-1.7885636900380362,5.487329823532238,-0.20775099872076838,-0.14006750981238048,0.0,440.94492285243626,441.5407049060712,442.61348529737575,440.9512088462634
3.1200000000000023,2.2662871288009003,-1.2605372362827518,20.11133567240082,6.073413621144962,6.035500343506616,0.0,2.747663332202754,-1.9241299372241882,5.559669359304796,-0.21423935314220785,-0.1463846069817505,0.0,473.89407624882193,473.3906805245315,473.72308014270914,473.1833430742701
3.1800000000000024,2.4353609464346118,-1.379544353498749,20.44368313449481,6.061297823465679,6.026637797199838,0.0,2.8887670521891597,-2.0437118104100116,5.517974574526475,-0.18464424787236774,-0.15049557852583006,0.0,438.92994459731364,438.56776973160106,438.5583433840385,440.9687955743451
3.2400000000000024,2.613340609072307,-1.506166763337018,20.774551237528758,6.050379072026921,6.017416228006647,0.0,3.0445315272286955,-2.1778577138363153,5.510109859153094,-0.17712758100888376,-0.1609974264630221,0.0,453.68167927635324,452.81558000744747,450.3431722577458,450.9193122655782
3.3000000000000025,2.799696854722018,-1.6400649953671362,21.100861694198105,6.040003282684342,6.0076515505182435,0.0,3.168038065524323,-2.286165514670187,5.366857654836111,-0.16564434004193873,-0.16648497503347967,0.0,407.75798221127724,407.23942044419806,405.4752233267049,406.4738642470941
3.3600000000000025,2.995068097969278,-1.7818563833956962,21.42355207347366,6.030628249271125,5.998180379493013,0.0,3.344989277507875,-2.4408868207753325,5.388350672743785,-0.14210218088266943,-0.14459940201618915,0.0,462.72842694583886,464.4255754775842,463.29230993544985,465.1176144693222
3.4200000000000026,3.200673548385185,-1.9326282957700966,21.74564852597738,6.021750370804021,5.990001290739983,0.0,3.5090609418490235,-2.585448200147454,5.347470935989374,-0.16348056006763542,-0.1234862837043426,0.0,444.23825932690886,445.9490615003114,447.0160502870427,445.24921991710437
3.4800000000000026,3.4167490581395503,-2.092654436116689,22.066817528277873,6.011913361068229,5.982387116434435,0.0,3.693858709294616,-2.7494363694373196,5.357050040437014,-0.1649049781186639,-0.13479382434293657,0.0,463.77776707862125,462.8745028939628,465.0439640089899,464.9080195880108
3.5400000000000027,3.643579814113548,-2.262296088436236,22.387046198561332,6.001788215171784,5.97464731643092,0.0,3.8676147375614396,-2.9059722753859902,5.316377952908569,-0.17782654070852624,-0.11939045500268487,0.0,449.4855566436303,450.7172856301617,450.21487901944494,449.14081277673546
3.6000000000000028,3.8818675030180563,-2.4423002505862037,22.707500736450598,5.991142029038542,5.967393188810217,0.0,4.075592213285432,-3.0948708261311695,5.363918915902686,-0.17666854581333227,-0.12410783861453513,0.0,481.46370058232577,481.09459128950294,480.64944919469366,480.7094656472569
3.660000000000003,4.132423091820288,-2.6335414422757943,23.02971672820541,5.981033196589641,5.960254080506511,0.0,4.276552355736749,-3.280497132281103,5.375269437088459,-0.1557654360837203,-0.11033043425775958,0.0,473.13348126206466,474.1813902193706,470.7111096820291,472.3005902068692
3.720000000000003,4.3935937783744,-2.834715928674723,23.348101441713645,5.97152215720541,5.9540002730026345,0.0,4.429500430902747,-3.4259995016856215,5.237258744816969,-0.1646746830787292,-0.09420539805474444,0.0,423.2041911395337,424.5800783968099,424.12139114673494,423.3299873653958
3.780000000000003,4.665087747941917,-3.045732748235815,23.661141366532686,5.9614775531378825,5.94916454435889,0.0,4.620407694124413,-3.608553545480298,5.196405294579809,-0.17352536978305655,-0.06202133119487158,0.0,458.0415216454262,460.58910022178003,458.95765005633467,458.2285037071771
3.840000000000003,4.947287654842295,-3.267147068568093,23.96946424522613,5.950688871014265,5.94580824261341,0.0,4.786328351886868,-3.772686144794468,5.080544550276465,-0.19692080829970737,-0.04593363414851971,0.0,433.7063498505843,435.05356191479376,436.4096578395556,434.4192190942866
3.900000000000003,5.240172205929692,-3.4992444501274576,24.272673736915866,5.939071792709093,5.9429053773966025,0.0,4.976366124793729,-3.9646980406924697,5.025458938872775,-0.18772673712024218,-0.05378836734112168,0.0,456.91924754201244,456.29106040494463,458.2561709951976,458.9512644880169
3.960000000000003,5.543659736259112,-3.7422795709387504,24.57032080572946,5.927700253459328,5.939913611317964,0.0,5.1399062140257685,-4.137287612789055,4.89561252593862,-0.19338417820921083,-0.04298646859621177,0.0,432.80663242408025,433.7134285084935,433.64783428501676,433.1361949743103
4.020000000000002,5.857750447269077,-3.9966105639426686,24.862145037016692,5.916068465025036,5.937467575391903,0.0,5.329600982999572,-4.341198473451714,4.830844331456271,-0.1948370737743271,-0.03666318999019056,0.0,457.71349389201634,458.2157724060416,457.85258040684255,457.70147254933977
4.080000000000001,6.182916587274302,-4.263068734992895,25.149189994607436,5.905415146299649,5.9355411987239926,0.0,5.509089200298756,-4.541512438620923,4.736498845254672,-0.1557580275622518,-0.024273309616099005,0.0,448.9830727072342,449.9870682109835,448.5921861249843,451.7237749597013
4.14,6.518003540609095,-4.540868591700258,25.428346670556596,5.896234303026272,5.933689596484356,0.0,5.6604156568823365,-4.719244640226458,4.5684772248149015,-0.148030323872901,-0.04921370635595817,0.0,425.3723223533982,423.2299364036419,424.52276713942564,425.16224901722745
4.199999999999998,6.861722280912067,-4.8290256051228955,25.69624712120495,5.887172030552051,5.931343438740978,0.0,5.796951901017761,-4.886779440986332,4.361494384267835,-0.15784793954877355,-0.024128836524807355,0.0,408.00103020677943,410.234223080347,411.71443805944153,410.8209839985742
4.259999999999997,7.215349125787346,-5.129201124704624,25.956008793912545,5.877731586034741,5.930777122722812,0.0,5.990201269651035,-5.119716718108078,4.2961505965808495,-0.15634644298533618,0.010149687735245364,0.0,462.41592225877264,465.1091841885571,462.3897127337168,462.48562224724407
4.319999999999996,7.578869372658549,-5.441755403132881,26.207624204066185,5.868218018004153,5.931152456036777,0.0,6.126972963572182,-5.299638772287009,4.090983387563747,-0.1633930789475252,-0.0029667075411199924,0.0,413.5783598709827,412.4209983426032,414.4869664149077,413.84106488867224
4.379999999999995,7.951218346037736,-5.7660057242963605,26.44854316149904,5.858372385865675,5.931631254390467,0.0,6.284344497551619,-5.509523471542967,3.939127099858352,-0.1655316042808622,0.023871531457199426,0.0,433.7661620224109,436.01483678101977,434.1218320203867,433.9159004664382
4.439999999999993,8.333882782835738,-6.104085784112056,26.6825959125917,5.848179478957057,5.932872141025577,0.0,6.470497434892179,-5.760552360512118,3.861545621674117,-0.18041363095475765,0.013385567916164916,0.0,463.08061092024604,462.2547517045712,463.9266741733292,462.72971229161897
4.499999999999992,8.72599830520471,-6.455535390091355,26.907818031480055,5.838047865528173,5.93331080605018,0.0,6.5998103382324,-5.9554014699662785,3.645683456443292,-0.1523454765416912,-0.00902290934621642,0.0,414.21912853724626,412.2430277520072,412.8325132103558,415.27224238245043
4.559999999999991,9.127383943845027,-6.820699684453156,27.123875981358495,5.828675118385588,5.933215230109919,0.0,6.779209638744887,-6.217411676393355,3.555077085831271,-0.16534290791922746,0.010191283626926267,0.0,460.0665006372048,461.5858185417449,463.18409440278253,462.13825932620665
4.6199999999999894,9.539433829990406,-7.201736492354015,27.334281792155625,5.818351071355046,5.93364091973795,0.0,6.955204440675938,-6.484556050569471,3.4572465643741594,-0.19096056281940027,4.3530941253921984e-05,0.0,462.7177105778989,461.91780003305183,462.72274064985737,460.6730532203748
4.679999999999988,9.959226783722334,-7.595620859508151,27.53194603384377,5.807223136189386,5.933773923177178,0.0,7.037970700444893,-6.646132122231669,3.1319572427682743,-0.17628566476746566,0.006243091265562947,0.0,374.44091242124074,375.0437603555732,372.59068400808314,373.9824897606902
4.739999999999987,10.386715130766706,-8.002874800666419,27.716791602067868,5.796854731346123,5.934209690445556,0.0,7.211037489678706,-6.929760623841879,3.0282054806252745,-0.16663444726379426,0.009227997402692686,0.0,463.36662942044154,463.6011822890656,461.15245731024896,461.8868727238314
4.799999999999986,10.822364837310305,-8.424592503406306,27.8900404630771,5.786835415738359,5.9346697840454805,0.0,7.310514458631508,-7.12862994194356,2.746723202019607,-0.167705442517451,0.0043503626260492385,0.0,395.94652047946454,395.4972415696143,395.86010012797215,395.73107551347454
4.859999999999984,11.265567094692486,-8.86058419368739,28.050268654237694,5.776997008087868,5.935017946771961,0.0,7.462402906538707,-7.40526671731366,2.5930910257933335,-0.1574033596086172,0.0085598650973901,0.0,447.64132334786166,447.9837564999446,447.26932103068134,448.0823377340106
4.919999999999983,11.71715853756125,-9.31250908180303,28.199551324712353,5.767684351660055,5.9358895268564265,0.0,7.5902765441784625,-7.659871125727985,2.382278626581922,-0.1511566693500266,0.024374695705614735,0.0,427.740778066079,429.0858677267763,427.9181405377989,428.42595446859343
4.979999999999982,12.176084132596243,-9.77955615058668,28.335418108911146,5.758961537772816,5.93716965766029,0.0,7.7068913413954725,-7.909422549073479,2.146062374003692,-0.1358039782488959,0.014434380902534637,0.0,420.1057967376506,419.242706662871,419.51045645823496,420.8206451810192
5.0399999999999805,12.64385309954497,-10.264456526895424,28.46159403802564,5.750902543492973,5.937970952481088,0.0,7.884615575605937,-8.254526024005582,2.058019409525071,-0.1314993313875532,0.011103571130886858,0.0,479.2222963814654,478.96883783545576,477.8686471500297,478.181518883366
